40.748 40.772 -73.99 -73.98
40.759956,-73.986632
40.763614,-73.986568
40.756696,-73.986545
40.75458,-73.986533
40.762193,-73.986494
40.749961,-73.986491
40.768733,-73.986363
40.75573,-73.98635
40.750705,-73.986337
40.75552,-73.986331
40.756983,-73.986312
40.748902,-73.986293
40.750744,-73.986268
40.75743,-73.986198
40.763084,-73.986153
40.762073,-73.98613
40.750869,-73.986093
40.751884,-73.98607
40.75266,-73.986024
40.760603,-73.986021
40.752323,-73.986019
40.757688,-73.985971
40.757827,-73.985942
40.762554,-73.985908
40.75263,-73.985905
40.757555,-73.985859
40.762382,-73.985854
40.762628,-73.985825
40.756462,-73.985807
40.75302,-73.985793
40.770209,-73.98578
40.762235,-73.985757
40.748616,-73.985746
40.757059,-73.98574
40.763012,-73.985733
40.761157,-73.985693
40.758294,-73.985664
40.752728,-73.985643
40.755704,-73.985605
40.7614,-73.98557
40.758362,-73.985567
40.770507,-73.985562
40.7593,-73.98555
40.757922,-73.985535
40.754652,-73.985526
40.768297,-73.985507
40.758704,-73.985491
40.75752,-73.98547
40.758254,-73.985447
40.753949,-73.985444
40.755845,-73.985439
40.757796,-73.985404
40.756866,-73.985402
40.753176,-73.985349
40.748364,-73.985342
40.757288,-73.985297
40.748515,-73.985286
40.758606,-73.985269
40.752744,-73.985248
40.75381,-73.985203
40.755181,-73.985197
40.753673,-73.985187
40.748082,-73.985158
40.755316,-73.985144
40.761376,-73.98513
40.748068,-73.985122
40.758757,-73.985103
40.756794,-73.985089
40.766625,-73.985019
40.75729,-73.985
40.754861,-73.984993
40.75283,-73.984949
40.758887,-73.984934
40.748208,-73.984856
40.751486,-73.984836
40.771727,-73.9848
40.756681,-73.984705
40.760139,-73.984699
40.759387,-73.984692
40.751796,-73.984667
40.754306,-73.984631
40.758716,-73.984627
40.760288,-73.984608
40.760288,-73.984601
40.770546,-73.984571
40.759039,-73.984537
40.759553,-73.984529
40.763174,-73.984523
40.771875,-73.984512
40.753332,-73.984463
40.754893,-73.984449
40.752475,-73.984421
40.748262,-73.984412
40.757931,-73.984369
40.756791,-73.984337
40.75352,-73.984327
40.750896,-73.984322
40.749175,-73.984317
40.749192,-73.984266
40.755988,-73.984248
40.75939,-73.984237
40.749462,-73.984228
40.755596,-73.984203
40.769703,-73.984178
40.763577,-73.984136
40.75179,-73.984129
40.749647,-73.984128
40.749034,-73.98409
40.757088,-73.984057
40.754582,-73.984037
40.761586,-73.984033
40.770345,-73.984032
40.759491,-73.984001
40.758045,-73.983992
40.762311,-73.98397
40.758699,-73.983949
40.760181,-73.983937
40.757144,-73.983905
40.749049,-73.983896
40.765824,-73.983846
40.750736,-73.983824
40.755313,-73.983819
40.766182,-73.983804
40.755011,-73.983785
40.762074,-73.983744
40.760841,-73.983726
40.769425,-73.983714
40.749807,-73.983683
40.753171,-73.983637
40.753885,-73.983622
40.755413,-73.983591
40.748926,-73.983586
40.752663,-73.983575
40.749507,-73.98354
40.755834,-73.983535
40.750531,-73.98353
40.770669,-73.98352
40.76684,-73.983506
40.75494,-73.983498
40.764926,-73.983465
40.760107,-73.983456
40.75443,-73.983444
40.751064,-73.983438
40.758003,-73.983402
40.749526,-73.983389
40.753453,-73.983373
40.751135,-73.983338
40.75585,-73.983333
40.750532,-73.983322
40.769544,-73.983321
40.756017,-73.983289
40.758566,-73.983263
40.749138,-73.983241
40.763014,-73.983228
40.762252,-73.983202
40.756048,-73.983165
40.762623,-73.983155
40.766613,-73.983138
40.760898,-73.983124
40.756544,-73.983099
40.77131,-73.983042
40.763504,-73.983007
40.750562,-73.982997
40.751157,-73.982984
40.75954,-73.98296
40.761268,-73.982947
40.756261,-73.982903
40.759955,-73.982787
40.753595,-73.982761
40.761739,-73.982745
40.761419,-73.982722
40.764792,-73.982718
40.753297,-73.982713
40.76428,-73.9827
40.760098,-73.982673
40.766306,-73.982658
40.763644,-73.982644
40.761702,-73.982642
40.760542,-73.98258
40.753757,-73.982551
40.76431,-73.98252
40.763986,-73.982517
40.762845,-73.982498
40.755996,-73.982483
40.764945,-73.982471
40.763568,-73.982462
40.761882,-73.982445
40.763174,-73.982432
40.771314,-73.98241
40.768436,-73.982384
40.768426,-73.982321
40.756747,-73.982314
40.755246,-73.982299
40.76635,-73.982289
40.764174,-73.982267
40.754865,-73.982266
40.759529,-73.982261
40.762228,-73.982257
40.764733,-73.982253
40.764298,-73.982249
40.765049,-73.98224
40.767292,-73.982233
40.75987,-73.98223
40.757571,-73.982209
40.75531,-73.98219
40.771046,-73.982167
40.76183,-73.982164
40.76938,-73.98216
40.768671,-73.982155
40.762378,-73.982142
40.767263,-73.982135
40.757855,-73.982133
40.756483,-73.982116
40.75731,-73.982106
40.75276,-73.982099
40.751612,-73.98208
40.75923,-73.98207
40.757016,-73.982054
40.762658,-73.982009
40.753388,-73.982004
40.764148,-73.981978
40.769056,-73.981973
40.754151,-73.981955
40.765665,-73.981948
40.763196,-73.981937
40.757916,-73.981883
40.758348,-73.981865
40.749894,-73.981858
40.749451,-73.981833
40.758987,-73.981815
40.756591,-73.981796
40.767368,-73.981778
40.751436,-73.981772
40.769852,-73.981747
40.752851,-73.981736
40.749441,-73.981733
40.749445,-73.981719
40.770384,-73.981695
40.766197,-73.98168
40.758438,-73.981678
40.75976,-73.981677
40.762819,-73.981662
40.766265,-73.981616
40.763012,-73.981612
40.758739,-73.981604
40.748097,-73.981589
40.76458,-73.981582
40.758938,-73.981562
40.758052,-73.981532
40.764142,-73.981528
40.769985,-73.981522
40.7587,-73.98151
40.76188,-73.981496
40.76237,-73.981465
40.758862,-73.981413
40.75653,-73.9814
40.757566,-73.981397
40.767989,-73.981379
40.765558,-73.981374
40.763669,-73.981366
40.752259,-73.981356
40.762325,-73.981336
40.758467,-73.981318
40.76464,-73.981317
40.752633,-73.981309
40.753657,-73.981302
40.764029,-73.981282
40.763042,-73.98126
40.75654,-73.981229
40.748864,-73.981219
40.764881,-73.981205
40.759889,-73.981197
40.75712,-73.98119
40.760788,-73.98117
40.766973,-73.981135
40.767749,-73.98111
40.759275,-73.981069
40.758747,-73.981057
40.755029,-73.981021
40.759797,-73.981013
40.751564,-73.981006
40.764564,-73.980994
40.762811,-73.980986
40.76905,-73.98098
40.76803,-73.980973
40.749292,-73.980942
40.762382,-73.980927
40.76533,-73.980878
40.748139,-73.98086
40.753471,-73.980853
40.76421,-73.98083
40.763616,-73.980819
40.757731,-73.98081
40.7559,-73.980794
40.764975,-73.980787
40.765897,-73.980725
40.757748,-73.980696
40.759244,-73.980684
40.767538,-73.980664
40.751531,-73.980648
40.754319,-73.980628
40.757961,-73.980622
40.757654,-73.980611
40.764395,-73.980578
40.759197,-73.980557
40.759673,-73.980546
40.753516,-73.980537
40.759944,-73.98049
40.77026,-73.980438
40.760688,-73.980378
40.770221,-73.980293
40.75546,-73.980289
40.74879,-73.980278
40.770182,-73.980254
40.769154,-73.980248
40.756475,-73.980221
40.751118,-73.98022
40.766951,-73.98021
40.748146,-73.980207
40.766268,-73.98019
40.763082,-73.980186
40.759022,-73.980147
40.770144,-73.980112
40.764074,-73.980085
40.753842,-73.980064
40.75161,-73.98005
40.758699,-73.980029
